,Feature,Importance
1672,"prontuario_UMA SUSPENSÃO FALTA DE CAIXA,SEGUNDA SUSPENSÃO AVANÇO HORÁRIO HAVBIA OPERADO ÚMERO OUTRO HOSPITAL CRESCEU PSEUDOMONAS NO SWAB DE ENTRADA NO HOSPITAL, INFECCIONOU A CIRURGIA FEITA NO HOSPITAL DE ORIGEM, E ACABOU INFECTANDO A PROTESE DE QUADRIL POSTERIORMENTE RETIRANDO A MESMA, SEGUE ACOMPANHAMENTO AMBULATORIAL",4.2997621227085434e-05
692,COMORBIDADES_HAS/DLP/ARRTMIA/HIPOTIREOIDISMO,4.281467218669091e-05
698,COMORBIDADES_HAS/DLP/NEO MAMA,4.276992936229995e-05
1389,prontuario_EVOLUIU PIORA NIVEL CONSCIENCIA + IRC AGUDIAZDA +OBITO,4.23835722848886e-05
1122,prontuario_01 SUSP 27/11 FALTA UTI  01 SISP 02/12 FALTA UTI PLAQUETAS 75.000 ,4.215724704620297e-05
587,COMORBIDADES_HAAS/DM,4.20377239363394e-05
1081,prontuario_01 SUSP  17/11 FALTA DE UTI,4.19243042247368e-05
1493,prontuario_NO AMBULATORIO EVOLUIU INICIALMENTE BEM POSTERIORMENTE REINTERNOU DEVIDO LUXAÇÃO DEPOIS INFECTOU TENDO QUE SER ERABORDADO EM NOVEMBRO ACABOU PALIANDO E VINDO A OBITO EM FEVEREIRO DE 2019,4.191359317852509e-05
645,COMORBIDADES_HAS/ARRTMIA,4.170715839293619e-05
666,COMORBIDADES_HAS/BRONQUITE/CATARATA,4.161480642795683e-05
883,COMORBIDADES_HPB/PARKINSON,4.1441358504402256e-05
1327,"prontuario_CIRURGIA FOI SUSPENSA DEVIDO ANEMIA HB 8,3 AMBULATORIO OK",4.121392869793544e-05
859,COMORBIDADES_HAS/REUMATISMO/DM/ARTRITE JOELHJO,4.105268368407247e-05
493,COMORBIDADES_DEPRESSÃO/ANSIEDADE,4.0466209750407434e-05
1366,prontuario_EVOLUIU COM COMPLICAÇÃO ITU + BCP E OBITO,4.0289151947812175e-05
860,COMORBIDADES_HAS/REVASC MIOCARDIO,4.022811091524904e-05
1185,prontuario_01 SUSPENSÃO 08/03 EVACUAÇÃO EM SALA,4.021142783737891e-05
1704,queda propria altura_INDEFINIDO,3.995044556759035e-05
1222,prontuario_02 SUSPENSOES SEPSE ,3.981398472628246e-05
575,COMORBIDADES_ETILISTA TABAGISTA ERISIPELA RECENTE,3.964106400990778e-05
468,COMORBIDADES_DEMENCIA AVANÇADA,3.920084404476715e-05
745,COMORBIDADES_HAS/DM/EPILEPSIA/NEO MAMA/OBESIDADE,3.914428203556154e-05
1144,prontuario_01 SUSP EVACUAÇÃO EM SALA ,3.9138478174582026e-05
709,COMORBIDADES_HAS/DM/ARRTMIA,3.8820035102340086e-05
972,COMORBIDADES_TU PANCREAS,3.875980424141224e-05
1260,prontuario_BOA EVOLUÇAO AMBILATORIAL / CHEGOU NO HOSPITAL COM TRAÇÃO,3.857205465809512e-05
611,COMORBIDADES_HAS+DAC,3.8571310461059036e-05
1708,queda propria altura_Sim,3.847135863266479e-05
1572,prontuario_SEPSE PULONAR 01 SUSPENSÃO 09/01 DEVIDO CIANOSE DESCONFORTO RESPIRATORIO ASA 3 ,3.7750648336011006e-05
703,COMORBIDADES_HAS/DM/AIT,3.74821684505994e-05
1365,prontuario_EVOLUIU COM BCP REBAIXAMENTO E PALIAÇÃO ,3.7262579706532774e-05
28,fez_cirurgia,3.686557725622734e-05
302,TEMPO CIRURGIA A ALTA_74-75,3.6769986729858486e-05
1457,prontuario_FX DIAFISARIA FEZ FA E OBITO NA CM NA SEMI INTENSIVA,3.660392406984907e-05
1341,prontuario_DESCOMPENSOU QUADRO CIRRÓTICO EVOLUINDO A ÓBITO,3.570945503793887e-05
1120,prontuario_01 SUSP 27 DE MARÇO POR FALTA DE MATERIAL,3.5448327060032564e-05
1149,"prontuario_01 SUSP FALTA CONDIÇÃO CLÍNICA, FEZ HDA E INS. RESP. COVID +++++ ",3.53463335966156e-05
1464,prontuario_HAVIA OPERADO LADO ESQUERDO HÁ DUAS SEMANAS 01 SUSP POR ITU,3.531978616016528e-05
1545,"prontuario_QUEDA AO SOLO APÓS OUVIR ESTALO QUADRIL, RETORNO AMBULATORIO OK  ",3.50126809010143e-05
1368,prontuario_EVOLUIU COM DELIRIUM + ABSTINENCIA PRECISANDO REVISAR A PROTESE EM 07/12 ,3.4945298576750894e-05
532,COMORBIDADES_DM/HAS/ICORONARIANA,3.4862166883055686e-05
291,TEMPO CIRURGIA A ALTA_52-53,3.4765736309129956e-05
1231,"prontuario_05/11 DESATUROU, SUSPENDEU CIR TC CRANIO AV NRC SUSPEITA COVID NÃO CONFIRMADA, TEP CONFIRMADO",3.4572427932976103e-05
1096,prontuario_01 SUSP 12 DE ABRIL FALTA MATERIAL DE SINTESE,3.450355062335528e-05
1136,"prontuario_01 SUSP DEVIDO AUMENTO DE HORÁRIO, RETORNO AMBULATORIAL OK",3.421945131900154e-05
459,COMORBIDADES_CIR RIM HÁ DOIS MESES / HAS/SEQUELA AVC,3.4071377033438094e-05
1491,"prontuario_NESTESIA AVALIOU NA CHEGADA AO HOSPITAL, DSPNEIA AO FALAR ",3.395314001356042e-05
1283,prontuario_BOA EVOLUÇÃO AMBULATORIAL/ CRITERIOS PALIAÇÃO MASSA PULMONAR,3.386574169534577e-05
1478,prontuario_ITU 01 SUSP BOA EVOLUÇÃO AMBULATORIAL,3.36642272001509e-05
921,COMORBIDADES_IRC/HAS/DM,3.329231056889226e-05
1329,"prontuario_CIRURGIA SUSPENSA DIA 02 POIS PACIENTE NÃO SEGUIU JEJUM, OPEROU DIA 4 ALTA DIA 7 RETORNO AMB OK",3.3285779059993685e-05
909,COMORBIDADES_IRA,3.316329030451049e-05
958,COMORBIDADES_SEQUELA AVC/ACAMADO 02 ANOS,3.299910120135047e-05
89,TEMPO TRAUMA/PORTA_58-59,3.272668469795946e-05
1106,prontuario_01 SUSP 15/05 POR PICO HAS OPEROU DIA 20/05 ALTA ORTOPEDIA 24/05 SEGUIU CUIDADOS NRC QUE EVIDENCIOU HSD PPEROU NRC EVOLUINDO FALENCIA MULTIPLOS ORGÃOS,3.269670000515988e-05
1088,prontuario_01 SUSP 05/04 POS SUSPEITA COVID DESSATURAÇÃO,3.2520517706045344e-05
460,COMORBIDADES_CIRROSE/ETILISNMO,3.2517337905542794e-05
424,COMORBIDADES_ALZHEIMER/SUSPEITA TEP INTERNAÇÃO,3.245021041729676e-05
1279,"prontuario_BOA EVOLUÇÃO AMBULATORIAL, LUXOU A PRÓTESE INTERNANDO 15/09 REDUZINDO DIA 16/09 E TRATOU ITU OBTENDO ALTA 24/09, REOPEROU 09/10 REVISÃO DE PRÓTESE, INFECTOU SENDO RETIRADA A PROTESE FIM DE OUTUBRO, ALTA -08/11, segue tt/o atb",3.219911255747302e-05
1400,prontuario_FAZIA USO DE AAS + CLOPIDOGREL ESPEROU 03 DIAS CLOPIDOGREL PARA OPERAR,3.1988931122257564e-05
1288,prontuario_BOA EVOLUÇÃO COM RETORNO AMBULATORIO OK,3.171162883203235e-05
1076,INFECÇÃO FO_SIM!!!,3.167052520272936e-05
1535,"prontuario_PIORA FUNÇÃO RENAL NO PÓS-OPERATÓRIO, RECUPEROU BEM",3.122876649603932e-05
971,COMORBIDADES_TU CEREBRAL 02/2019,3.1202086053598374e-05
360,MÉDIA DE PERMANÊNCIA_62-63,3.102807397595677e-05
374,MÉDIA DE PERMANÊNCIA_90-91,3.098302897877154e-05
76,TEMPO TRAUMA/PORTA_32-33,3.088228786082097e-05
608,COMORBIDADES_HAS+ HIPOTIREOIDISMO,3.067261059858921e-05
640,COMORBIDADES_HAS/ARRITIMIA/CONVULSÃO,3.053269303203225e-05
677,COMORBIDADES_HAS/CORONARIOPATIA,3.0115206524895078e-05
663,COMORBIDADES_HAS/AVC/SURDEZ,3.0085792240935558e-05
946,COMORBIDADES_PARKINSON/DEPRESSÃO,3.006945510420724e-05
733,COMORBIDADES_HAS/DM/DEPRESSÃO/OSTEOPOROSE,2.9884701036690697e-05
638,COMORBIDADES_HAS/ANEURISMA AORTA TORACICA,2.9867517357637746e-05
1603,prontuario_TEVE ALTA DIA 17 MAS DEVIDO PROBLEMA SOCIAL SÓ FOI PARA CASA DIA 20,2.9523869520650352e-05
42,CIRURGIA_OSTEOSINTESE FEMUR E,2.9408131709082724e-05
462,COMORBIDADES_CONVULSAO,2.9357184909743933e-05
1205,prontuario_01 SUSPENSÃO POR HAS,2.908492772842437e-05
541,COMORBIDADES_DM/HIPOTIREOIDISMO,2.8465536936501997e-05
805,COMORBIDADES_HAS/HIPOTIREOIDISMO/DLP/IAM 03 ANOS/ STENT CORONARIA,2.828608132762224e-05
1691,prontuario_UMA VEZ SUSPENSA FALTA SEMI BOA EVOLUÇÃO PÓS-OPERATÓRIA,2.8223806403521663e-05
1361,prontuario_EVOLUIU BCO + CHOQUE + ITU E ÓBITO,2.7913829570405634e-05
659,COMORBIDADES_HAS/AVC/ANTICOAGULADA,2.7843418386681878e-05
910,COMORBIDADES_IRA/DISTURBIO ELETROLITICO,2.7798555999484948e-05
729,COMORBIDADES_HAS/DM/DEMENCIA/HIPOTIREOIDISMO,2.7796703047556027e-05
828,COMORBIDADES_HAS/ICC/TABAGISMO/DEPRESSÃO,2.748132494858988e-05
544,COMORBIDADES_DM/ICO/HAS/,2.7456438548502755e-05
1527,"prontuario_PACIENTE REINTERNOU DIA 29/09 SENDO REOPERADA DIA 04/10 SENDO RETIRADO DHS E RESSECADO CABEÇA DE FEMUR, PACIENTE NÃO DEAMBULADORA",2.7157774343489802e-05
1109,"prontuario_01 SUSP 16/06 POR EVACUAÇÃO EM SALA, BOA EVOLUÇÃO AMBULATORIAL",2.7067846047245978e-05
794,COMORBIDADES_HAS/ESTENOSE AORTICA/,2.693023202166684e-05
457,COMORBIDADES_CARDIOPATIA,2.669151834899259e-05
1697,prontuario_fez tt/o itu,2.668433279496027e-05
1210,prontuario_01 SUSPENSÃO POR PROVA CRUZADA POSITIVA NA TIPAGEM SANGUINEA,2.587217221245125e-05
1387,prontuario_EVOLUIU ITU + SEPSE PULMONAR + TOT PALIOU,2.577497194181749e-05
38,CIRURGIA_LUXAÇÃO CRUENTE,2.5516891891716122e-05
1596,prontuario_TEM FX RADIO TB,2.537235075054952e-05
509,COMORBIDADES_DM/DEMENCIA/CONVULSÃO,2.526635898735444e-05
417,COMORBIDADES_ALZHEIMER/HAS/CONVULSÃO,2.5145406488893056e-05
1364,prontuario_EVOLUIU CHOQUE PÓS-OPERATÓRIO EVOLUINDO A ÓBITO,2.4689252505153366e-05
1353,"prontuario_DUAS SUSPENSOES, 25/03  01/04  FX PERIPROTETICA UM RETORNO AMBULATORIO OK",2.456040242062099e-05
1214,"prontuario_01 SUSPENSÃO, CRISE ABSTINENCIA IMPORTANTE",2.419059612665555e-05
1155,prontuario_01 SUSP FALTA MATERIAL EQUIPE JULGOU SER NECESSÁRIA POSSIBILIDADE DE PROTESE DE REVISAO ESTAR DISPONIVEL,2.4164594149583334e-05
426,COMORBIDADES_ALZHEIRMER/DEMENCIA,2.379733929640238e-05
679,COMORBIDADES_HAS/DAC/ALZHEIMER,2.3367409884139455e-05
929,COMORBIDADES_NEO MAMA/HIPOTIREOIDISMO,2.286933838521206e-05
922,COMORBIDADES_IRC/ICC,2.262198451108865e-05
363,MÉDIA DE PERMANÊNCIA_68-69,2.2572873220234402e-05
614,COMORBIDADES_HAS+HIPOTIREOIDISMO,2.2213613002126804e-05
1141,prontuario_01 SUSP DIARREIA POS RAQUI  PRECISOU TRANSFUNDIR PRE OPERATORIO,2.1842695203869687e-05
1263,prontuario_BOA EVOLUÇAO POS OPERATORIA,2.176925633379908e-05
744,COMORBIDADES_HAS/DM/EPILEPSIA,2.112431480300299e-05
732,COMORBIDADES_HAS/DM/DEPRESSÃO/HIPOTIREOIDISMO/MARACAPASSO,2.0962393373005512e-05
923,COMORBIDADES_ITU+ BCP,2.0635932250940603e-05
312,TEMPO CIRURGIA A ALTA_94-95,2.061789154273533e-05
1696,"prontuario_VITIMA DE ATROPELAMENTO, BOA EVOLUÇÃO AMBULATORIAL",2.0004082771981276e-05
449,COMORBIDADES_AVC/HAS/ETILISMO/TABAGISMO,1.9654266476683498e-05
1177,prontuario_01 SUSP POR DESSATURAÇÃO,1.945065808021103e-05
458,COMORBIDADES_CHAGAS,1.8726889266469703e-05
1459,prontuario_FX PATELA BILATERAL,1.8659564185035603e-05
1473,prontuario_INFECÇÃO PRÓTESE NECESSITANDO RETIRADA DA MESMA ,1.85541641524593e-05
675,COMORBIDADES_HAS/CIRROSE/DM/,1.849687535078043e-05
814,COMORBIDADES_HAS/IAM/DM/HPB,1.8418905206043547e-05
1462,prontuario_FX RADIO TT/O CONSERVADOR,1.788040485132296e-05
1319,"prontuario_CHEGOU EM TT/O BCP, NO PÓS-OPERATÓRIO INTRODUZIDO MERONEM DEVIDO BCP",1.784738965547936e-05
1674,prontuario_UMA SUSPENSÃO FALTA DE SANGUE - FALHA SOLICITAÇÃO PROTOCOLO,1.77077312054381e-05
559,COMORBIDADES_DRC/ DEPRESSAO/ HAS/CARDIOPATIA,1.7329853624248906e-05
522,COMORBIDADES_DM/HAS/DEMENCIA,1.7321891988606037e-05
436,COMORBIDADES_ARTRITE REUMATOIDE,1.7246650048564392e-05
281,TEMPO CIRURGIA A ALTA_32-33,1.7096430040419423e-05
570,COMORBIDADES_ESQUIZOFRENIA/ARTRITE REUMATOIDE,1.6915781435254225e-05
919,COMORBIDADES_IRC/ALZHEIMER,1.6374072548547457e-05
1685,prontuario_UMA SUSPENSÃO POR PIÚRIA CONFIRMOU COVID !!!!!,1.601309581934326e-05
932,COMORBIDADES_NEO PRÓSTATA,1.5541141754179737e-05
1600,prontuario_TEVE ALTA 12-03 DEPOIS DE LONGA INTERNAÇÃO POR INFECÇÃO TORNOZELO D NO MESMO DIA DA ALTA CAIU E VOLTOU AO HOSPITAL,1.5463292670223344e-05
1278,"prontuario_BOA EVOLUÇÃO AMBULATORIAL, INTERNAÇÃO PROLONGADA DEVIDO ",1.4767141030829934e-05
710,COMORBIDADES_HAS/DM/ARTRITE REUMETOIDE/IAM,1.4468458490357802e-05
1139,prontuario_01 SUSP DEVIDO ITU COM ALTERAÇÃO FUNÇÃO RENAL,1.415856654600633e-05
668,COMORBIDADES_HAS/CADEIRANTE/PO ARTRODESE LOMBAR,1.4034489610453415e-05
879,COMORBIDADES_HIPOTIREOIDISMO/TABAGISMO/DEPRESSÃO,1.400741986053193e-05
1633,"prontuario_TIVEMOS QUE ACIONAR O SERVIÇO SOCIAL PARA ALTA, PODERIA TER IDO DIA 24/07/2020",1.3737902921496835e-05
935,COMORBIDADES_OAC/ALZHEIMER+HAS,1.3711152871233038e-05
1356,"prontuario_DUAS SUSPENSÕES POR DIARREIA, AVC COM REBAIXAMENTO POI ISQUEMICO",1.3644333051325629e-05
1701,"prontuario_ÓBITO, QUEDA MACA OPEROU SUBDURAL CRONICO AGUDIZADO",1.3567160843805711e-05
567,COMORBIDADES_ESQUIZOFRENIA,1.3458353139751847e-05
1653,prontuario_UMA SUSPENSÃO 13/04 POR SUBOCLUSÃO BOA EVOLUÇÃO,1.3078971519641515e-05
844,COMORBIDADES_HAS/NEO PROSTATA/HIPOTIREOIDISMO,1.2949971943491274e-05
1166,prontuario_01 SUSP ITU 07/02,1.2282880036119268e-05
1432,prontuario_FEZ ITU EM USO DE MERONEM + IRA ,1.2153907034101104e-05
1082,prontuario_01 SUSP  29/11,1.2132023541691095e-05
263,TEMPO ATÉ CIRURGIA_32-33,1.0971746228120634e-05
1463,prontuario_FX ÚMERO ,1.0942203914976946e-05
1344,"prontuario_DESSATUROU POS OPERATÓRIO, NO PRE OPERATORIO FEZ TC CRANIO E TÓRAX",1.040990965370911e-05
494,COMORBIDADES_DEPRESSÃO/DEFICIT VISUAL,9.869526187009508e-06
1610,prontuario_TEVE CIRURGIA SUSPENSA ALGUMAS VEZES ,9.690332437963243e-06
282,TEMPO CIRURGIA A ALTA_34-35,9.57672293539436e-06
730,COMORBIDADES_HAS/DM/DEMENCIA/TROMBO MOVEL ATRIO E,9.262987953562963e-06
556,COMORBIDADES_DPOC/HAS/AVCI,9.164959634141217e-06
1411,prontuario_FEZ COVID + SEPSE PULMONAR + IRA,9.144256256467696e-06
1235,prontuario_AGUDIZOU IRC,9.119969302876833e-06
599,COMORBIDADES_HAS CUIDADOR,8.960148822738552e-06
891,COMORBIDADES_ICC/,8.926661995049545e-06
1253,prontuario_AVC HÁ 08 ANOS NEO INTESTINO HÁ 05 ANOS 01 SUSP 15/05 AVANÇO HORÁRIO,8.85006011064662e-06
1486,prontuario_NECESSITOU DIALISE EVOLUIU FALENCIA MULTIPLOS ORGÃOS ,7.721318665129264e-06
1359,prontuario_ESTAVA EVOLUINDO BEM PAROU ATB DIETA VO REPOSIÇÃO POTASSIO VO MELHORA PROGRESSIVA DESSATURAÇÃO SUBITA E OBITO PROVAVEL TEP,7.282664336483961e-06
1676,prontuario_UMA SUSPENSÃO FALTA UTI BOA EVOLUÇÃO AMBULATORIAL,7.205952081871642e-06
915,COMORBIDADES_IRC DIALITICA/HAS/DM/CIRROSE/AMP MEMBRO,6.843505899036296e-06
1294,"prontuario_BOA EVOLUÇÃO PÓS-OPERATÓRIO, AMBULATÓRIO OK ",6.807136107136749e-06
978,COMORBIDADES_has/alzheimer,6.349992859686939e-06
1584,prontuario_SUSPEITA TEP INTERNAÇÃO/ TC DESCARTOU/ CHEGOU A ANTICOAGULAR/ TRATOU BCP BOA EVOLUÇÃO AMBULATORIAL,6.071640160154028e-06
1606,"prontuario_TEVE ALTA, REINTERNOU 27/10 INFECÇÃO FO, FEZ CIRURGIA DE LIMPEZA DIA 01/11 COM REVISÃO PROTESE ACETABULO, FEZ IRA E ITU REVERTIDA RETORNOU BEM AMBULATÓRIO",5.662208176719718e-06
1662,"prontuario_UMA SUSPENSÃO DEVIDO ALTERAÇÃO COAGULOGRAMA, EM USO DE MAREVAN NÃO RETORNOU AMBULATÓRIO",5.514043373032533e-06
1506,prontuario_OBITO SEPSE PULMONAR,5.409516869770263e-06
851,COMORBIDADES_HAS/PARKINSOM,5.138951722119192e-06
590,COMORBIDADES_HAS + IRC,5.111145326524014e-06
1303,prontuario_BOA EVOLUÇÃP AMBULATORIAL,4.555658673819598e-06
1425,prontuario_FEZ IRA E FA ALTA FREQUENCIA TENDO QUE RETORNAR A UTI PARA CONTROLE FOI DE ALTA BEG,4.551509130126922e-06
1466,prontuario_HDA/TESTEMUNHA JEOVA/EVOLUIU INS RENAL,4.503914804905384e-06
478,COMORBIDADES_DEMENCIA/HAS/ASMA,4.447606523028842e-06
287,TEMPO CIRURGIA A ALTA_44-45,4.381899017460873e-06
1369,"prontuario_EVOLUIU COM DESSATURAÇÃO, SUSPEITA COVID NÃO CONFIRMADA",4.369562573555634e-06
1583,prontuario_SUSPEITA TEP FOI PARA UTI,4.300948737256334e-06
1331,prontuario_CIRURGIA SUSPENSA DUAS VEZES,4.225153675622085e-06
867,COMORBIDADES_HAS/TABAGISMO/ETILISMO,3.811220679467844e-06
873,COMORBIDADES_HIPOACUSIA,3.8023524462080625e-06
1405,prontuario_FEZ AVCI EXTENSO PÓS-OPERATÓRIO EVOLUINDO ÓBITO,3.5683286792893356e-06
868,COMORBIDADES_HAS/TABAGISMO/TRANSTORNO BIPOLAR,3.5102413300839703e-06
1277,"prontuario_BOA EVOLUÇÃO AMBULATORIAL POERIORMENTE REINTERNOU DEVIDO PERDA REDUÇÃO FRATURA REINTERNOU 03/05/2019 COLOCOU PTQ 08/05, ALTA DA RPA BEG, AS 19 HS, AS 20 HS DSPNEIA EVOLUIU NO POI COM DSPNEIA + NECESSIDADE DE TOT, DIA 09/05/2019 AS 16 HS EVOLUI PCR ",3.3261118353817324e-06
491,COMORBIDADES_DEPRESSÃO,3.0145856511774513e-06
80,TEMPO TRAUMA/PORTA_40-41,2.7635082454128337e-06
855,COMORBIDADES_HAS/PARKINSON/NÃO CONTACTUANTE,2.722233812344187e-06
871,COMORBIDADES_HASA DEPRESSÃO ANSIEDADE OBESIDADE ICC,2.2215857855745527e-06
888,COMORBIDADES_IAM/HAS/ALZHEIMER,2.217844906646081e-06
1671,prontuario_UMA SUSPENSÃO EXAMES,2.130838377766988e-06
1228,prontuario_03 SUSP EVACUAÇÃO E DUAS FALTA FAMILIAR EVOLUIU COM PALIAÇÃO,2.105872822421842e-06
1079,prontuario_  ,1.9348173993049575e-06
50,CIRURGIA_PTQ E REVISÃO,1.915864367919675e-06
53,CIRURGIA_PTQE ,1.645243841647528e-06
1305,prontuario_CAIU DIA 10/11 FICOU COM DOR E SÓ PROCUROU OS DIA 23/11,1.4807288490573687e-06
1403,"prontuario_FEZ ANGIOTOMO NEGATIVA P/ TEP / ACHADO INCIDENTAL DE NODULO HEPÁTICO E RENAL, DEVIDO IDADE E IRC OPTADO POR SEGUIMENTO AMBULATORIAL",1.4460873699380515e-06
722,COMORBIDADES_HAS/DM/CIRROSE/ARRTMIA/ANTICOAGULADO,1.4104997295451123e-06
1338,prontuario_DEMOROU PARA COMPENSAR PARA CIRURGIA POSTERIORMENTE EVOLUIU INFECÇÃO PR[OTESE COVID E ÓBITO,1.0977361213224296e-06
445,COMORBIDADES_AVC/ARRTMIA/ANTICOAGULADA,1.0765239755659703e-06
1468,prontuario_IAM POS OPERATORIO FEZ HDA PRECISOU DRENAR TORAX EVOLUU FALENCIA MULTIPLA ORGÃOS ,1.0088549092217384e-06
1576,prontuario_SUSP POR PIURIA TEVE FEBREBOA EVOLUÇÃO AMBULATORIAL,6.937091423139151e-07
475,COMORBIDADES_DEMENCIA/ARTRITE REUMATOIDE/DM/IRC/VALVULOPATA,9.112492631907534e-08
1564,prontuario_RETORNO AMULATORIO OK,3.929623865204734e-08
1645,"prontuario_UMA SUSPENSAO AVANÇO HORARIO, BOA EVOLUÇÃO AMBULATORIAL",0.0
1458,"prontuario_FX EM JANEIRO, VEIO UPA SÃO CAETANO! RETORNO AMBULATORIAL OK",0.0
1648,"prontuario_UMA SUSPENSAO PA 200X100/POSTERIORMENTE OPEROU E TEVE ALTA/ REINTERNOU APÓS UMA SEMANA COM ITU TARTADA PELA CLINICA, DESCARTADO INFECÇÃO PRÓTESE OBTEVE ALTA AINDA NÃO RETORNOU AMBULATORIO  ",0.0
1647,"prontuario_UMA SUSPENSAO DEVIDO ESCABIOSE, EVOLUIU COM FALENCIA MULTIPLA ORGAOS",0.0
191,TEMPO TRAUMA/PORTA_262-263,0.0
183,TEMPO TRAUMA/PORTA_246-247,0.0
182,TEMPO TRAUMA/PORTA_244-245,0.0
1435,prontuario_FEZ PLAQUETOPENIA PALIOU,0.0
88,TEMPO TRAUMA/PORTA_56-57,0.0
1665,prontuario_UMA SUSPENSÃO DEVIDO FALTA SANGUE - PROVA CRUZADA POSITIVA,0.0
90,TEMPO TRAUMA/PORTA_60-61,0.0
91,TEMPO TRAUMA/PORTA_62-63,0.0
1465,"prontuario_HDA/SEPSE/RETIROU PTQ 29/06/2020 POR INFECÇÃO SITIO CIRURGICO, EVOLUIU PIORA PROGRESSIVA FUNÇÃO RENAL",0.0
92,TEMPO TRAUMA/PORTA_64-65,0.0
93,TEMPO TRAUMA/PORTA_66-67,0.0
181,TEMPO TRAUMA/PORTA_242-243,0.0
1438,prontuario_FEZ TAQUI SYPRA SENDO REANIMADA COM SUCESSO EVOLUIU COM CHOQUE DEPOIS ,0.0
1447,prontuario_FEZ USO DE MEROPENEM PARA TRATAMENTO ITU,0.0
186,TEMPO TRAUMA/PORTA_252-253,0.0
87,TEMPO TRAUMA/PORTA_54-55,0.0
1446,prontuario_FEZ USO DE MEONEM 05 DIAS NO POS OPERATORIO,0.0
185,TEMPO TRAUMA/PORTA_250-251,0.0
1667,"prontuario_UMA SUSPENSÃO DEVIDO QUEDA SATURAÇÃO SALA, TRATOU ITU COM TAZOCIN",0.0
187,TEMPO TRAUMA/PORTA_254-255,0.0
188,TEMPO TRAUMA/PORTA_256-257,0.0
1660,"prontuario_UMA SUSPENSÃO AVANÇO HORÁRIO, BOA EVOLUÇÃO AMBULATORIAL",0.0
1661,"prontuario_UMA SUSPENSÃO AVANÇO HORÁRIO, NOPÓS-OPERATÓRIO FEZ ANEMIA QUE NECESSITOU UMA BOLSA DE CONCENTRADA GLÓBULOS ",0.0
1442,prontuario_FEZ TT/O BCP,0.0
83,TEMPO TRAUMA/PORTA_46-47,0.0
84,TEMPO TRAUMA/PORTA_48-49,0.0
189,TEMPO TRAUMA/PORTA_258-259,0.0
85,TEMPO TRAUMA/PORTA_50-51,0.0
1451,prontuario_FICOU 30 DIAS UTI REVERTEU CHOQUE OBTEVE ALTA HOSPITALAR ,0.0
184,TEMPO TRAUMA/PORTA_248-249,0.0
1453,prontuario_FICOU EM OBSERVAÇÃO CIR GERAL DEVIDO HDB,0.0
86,TEMPO TRAUMA/PORTA_52-53,0.0
1454,prontuario_FICOU INTERNADA ATÉ DIA 29/03 DEVIDO LEUCOCITOSE SEM MAIORES COMPLICAÇÕES,0.0
190,TEMPO TRAUMA/PORTA_260-261,0.0
82,TEMPO TRAUMA/PORTA_44-45,0.0
1456,"prontuario_FX ACETABULO, FOI TRANSFERIDO PARA MARIO COVAS DEVIDO FX ACETABULO E SINUHE ESTAR SOZINHO",0.0
1424,prontuario_FEZ IRA + CRISE CONVULSIVA QUE FICOU COMO ISQUEMIA TRANSITORIA AIT,0.0
192,TEMPO TRAUMA/PORTA_264-265,0.0
209,TEMPO TRAUMA/PORTA_298-299,0.0
1396,prontuario_FALENCIA MULPITPLA DE ORGAOS,0.0
1395,prontuario_FA ALTA FRAQUENCIA SEPSE PULMONAR ,0.0
1394,prontuario_F,0.0
205,TEMPO TRAUMA/PORTA_290-291,0.0
206,TEMPO TRAUMA/PORTA_292-293,0.0
1391,prontuario_EVOLUIU SEPSE FOCO URINARIO ARRTMIA E ÓBITO,0.0
1390,prontuario_EVOLUIU REBAIXAMENTO NIVEL CONSCIENCIA BCP ITU PALIOU,0.0
1689,prontuario_UMA SUSPENSÃO QUEBRA JEJUM POR PARTE PACIENTE,0.0
40,CIRURGIA_OSTEOSINTESE FEMUR DIREITO,0.0
207,TEMPO TRAUMA/PORTA_294-295,0.0
1692,prontuario_UMA VEZ SUSPENSA FALTA UTI - MULTIPLAS MORBIDADES BOA EVOLUÇÃO AMBULATORIAL,0.0
39,CIRURGIA_NÃO,0.0
208,TEMPO TRAUMA/PORTA_296-297,0.0
210,TEMPO TRAUMA/PORTA_300-301,0.0
1398,"prontuario_FAMILIA NÃO QUIS LEVAR PARA CASA, ALEGOU QUE QUERIA GASTROSTOMIA MESMO COM CONTRA-INDICAÇÃO DA FONO FOI DE ALTA COM GASTROSTOMIA, NÃO RETORNOU AMBULATÓRIO",0.0
1694,prontuario_VAGA ZERO NRC TCE TINHA TB FX COLO FEMUR,0.0
211,TEMPO TRAUMA/PORTA_302-303,0.0
212,TEMPO TRAUMA/PORTA_304-305,0.0
1698,"prontuario_reinternou dia 29-09 com fx periprotetica por soltura de parafuso dhsoperou 04/10 para retirada dhs e colocação prótese, alta 06/10 retorno ambulatório ok",0.0
37,CIRURGIA_FX FEMUR D/PTQ D,0.0
25,IDADE_FAIXA_37-55,0.0
1381,prontuario_EVOLUIU COM SEPSE E OBITO,0.0
1705,queda propria altura_Não,0.0
1380,"prontuario_EVOLUIU COM REBAIXAMENTO NIVEL DE CONSCIENCIA E SUSPEITA MORTE ENCEFALICA, PRIMEIRA TC NORMAL, DOIS DIAS DEPOIS AVC ISQUEMICO HEMISFERICO EXTENSO ",0.0
